Golpata Extraction Capacity,Catching Capacity Mangrove,Catching Capacity Household,Crop Production Capacity,Mangrove Fishers in Loan,Household Fishers in Loan,Farmers in Loan,Golpata Stock,Current Bawali Count
-1.524999650134006,2.2171214326991517,2.472548137815542,0.16184223141328247,173,5,54,28761.05920239504,231
-1.2359271657424822,2.215330086529319,2.4566089019928588,0.19975622748238578,175,5,72,19005.726701919473,182
-1.6863074469032044,2.2106509937212957,2.447089408539887,0.13518518603980204,181,5,55,21505.726701919473,262
-1.2786531337232856,2.2163335169892373,2.46803533369441,0.18333363788663987,180,5,74,23755.726701919473,198
-1.496738276696962,2.214149495427077,2.463331959749085,0.15111234522953143,179,5,59,26105.726701919473,236
-1.337490883703726,2.212726707063095,2.4570497173354884,0.1669702982886524,177,5,75,28405.726701919473,215
-1.3969863725416178,2.209651116341011,2.452734528911065,0.1534762678542475,177,5,64,31005.72670191947,228
-1.2296357806117755,2.2122148029697546,2.4533021768821093,0.17456271716947644,183,5,75,20755.94352361391,197
-1.5017905291363056,2.2091978801748553,2.4564952937361926,0.134668109127114,183,5,71,22955.94352361391,251
-1.208583087819324,2.2079055050355434,2.450321693076318,0.16508868659914216,185,5,74,25455.94352361391,205
-1.3172122889518276,2.210299737954196,2.4460556689199016,0.14735526263368928,182,5,65,28255.94352361391,227
-1.150462042437807,2.2167702843858277,2.4440511101664453,0.1643295985173048,180,5,74,30905.94352361391,201
-1.1717590184057545,2.208237168060609,2.4548205121698796,0.16124114412648208,177,5,67,21588.1350623298,201
-1.3317458456142364,2.209332766889127,2.450629754141991,0.1353245132657756,177,4,77,24238.1350623298,240
-1.0402949898694296,2.215570530554746,2.445868978227215,0.1692180076284612,179,4,70,26888.1350623298,184
-1.3147683887011632,2.211040869803886,2.4469950199341786,0.13066248850388212,183,4,69,29613.1350623298,241
-1.0089306696621265,2.207975803137031,2.4473742778022345,0.16941292621305043,182,5,70,19589.734714889524,178
-1.41812447365734,2.2085792270082334,2.4394581632121275,0.1132965150512941,183,5,71,21964.734714889524,265
-1.0279906363480307,2.207713895584093,2.4355091768627566,0.1562744270008001,186,5,70,24414.734714889524,192
-1.2470920884377275,2.2096366550337296,2.438545849260734,0.1282331869158153,186,5,75,27089.734714889524,237
-1.0377949441800258,2.2093464191503123,2.439394779919967,0.1488415320454759,188,5,70,29689.734714889524,200
-1.1517083111237165,2.219070400888394,2.447539062237783,0.13823883732767153,188,5,76,19746.268263638012,217
-1.232137236537421,2.2152656253881333,2.4407751197711582,0.1198184165296043,190,6,64,21971.268263638012,244
-1.0797674189205604,2.2141963272361203,2.448968219285366,0.13970049520457528,187,6,77,24071.268263638012,210
-1.1684684004964299,2.2227048233097513,2.4484127172578516,0.12096767527448529,189,6,60,26496.268263638012,236
-1.0544656708897413,2.2241997429880325,2.442490529244725,0.1346476118868478,186,6,73,29221.268263638012,215
-0.9937852566377481,2.2155483272806435,2.455950740131518,0.14027190490492344,182,6,59,19428.314427713995,198
-1.14627397468133,2.2134627302537013,2.4589477855938426,0.1195208607051094,177,6,81,21853.314427713995,237
-1.049578416525745,2.2189352991666684,2.439793345547685,0.12746301298033635,179,5,61,24228.314427713995,218
-1.0627136639763761,2.2126734251719458,2.4407003234655664,0.12417643508521614,179,5,74,26928.314427713995,225
-0.9653415908719372,2.2153556651766984,2.4445472099610024,0.13325627964174971,185,4,67,29528.314427713995,205
-1.0060821997220128,2.2187993692590102,2.4460402999513025,0.12971970532885346,186,4,74,19656.899006792297,210
-1.0995152413662936,2.2149954925790794,2.4544841729349516,0.1112845661976596,182,4,68,22031.899006792297,239
-0.9872641728382567,2.2200792360033645,2.4439929007363785,0.1256227851768835,189,4,78,24406.899006792297,213
-1.041985045587882,2.2262215871408637,2.444010456891966,0.11401825726320433,187,3,68,26856.899006792297,230
-0.9740387318185938,2.2236362937993808,2.4471312629568343,0.12237800007157251,188,4,81,29331.899006792297,216
-0.9692828665045671,2.2330940292719994,2.4423818993127795,0.12231359424012259,189,4,66,18955.81043688424,211
-1.0730600618570234,2.233056052539929,2.434712275888902,0.10571041830405943,188,3,76,21155.81043688424,244
-0.8986685988300069,2.231407714318768,2.4463338725213224,0.12362887389136774,183,3,58,23680.81043688424,204
-0.9795224856152248,2.2256131540005994,2.447117839334027,0.11200451678854766,178,3,76,26455.81043688424,228
-0.9171932374140604,2.2213243874510047,2.460967859725718,0.11624617903673731,178,3,64,29205.81043688424,215
-0.8785765519307813,2.215924752802264,2.452847262124424,0.12369425698154407,174,4,73,19276.09537243263,201
-0.9883660347864851,2.2161995251888453,2.444927525732536,0.1029107092562029,175,3,60,21851.09537243263,237
-0.815622078751311,2.2108660914665244,2.4541590848828423,0.12569682346772512,180,2,78,24576.09537243263,194
-0.9330251095218742,2.2086616316379386,2.456033191813663,0.1058981030329501,176,3,63,27526.09537243263,229
-0.8087628963024385,2.2097012374892495,2.4539266249719383,0.12106207066481417,180,3,75,30601.09537243263,198
-0.8564065009576947,2.209620653431496,2.455958991624306,0.11420455784988198,179,3,62,21161.80157571018,206
-0.9014821738357001,2.214119495016199,2.452278069124482,0.10524206836471188,178,3,75,23961.80157571018,226
-0.8623124827036265,2.2124722216112196,2.4471621923110294,0.10907154214282058,175,3,60,26586.80157571018,213
-0.8827227208083797,2.2198341426146397,2.4475673250541674,0.10495544210786385,178,3,79,29261.80157571018,225
-0.755786782654155,2.2162147141775645,2.446247959950086,0.12078770306154903,176,4,61,19575.900788945215,185
-1.0111370792882624,2.213530298653074,2.4461142553176765,0.0867297139123558,178,4,74,21850.900788945215,260
-0.7724830195925679,2.2138463774592547,2.4462114324221353,0.11410286437579223,181,4,53,24100.900788945215,196
-0.9336103694553641,2.2238066027690038,2.4491821781379937,0.09273894608404178,186,4,67,26575.900788945215,243
-0.7841788398338907,2.2249771771001914,2.4614359595042936,0.10730088830329572,178,4,58,29250.900788945215,207
-0.8241195192167876,2.2219669519508556,2.4626033565775414,0.10611936050568195,173,4,69,19261.191154856922,210
-0.9422730740535992,2.2287514647250344,2.4610862367396567,0.08477030763968396,174,4,56,21386.191154856922,253
-0.7516800498276119,2.2175149142999264,2.463381310830101,0.11026029672839872,169,3,67,23811.191154856922,199
-0.860799007240632,2.224638151376713,2.461916925865953,0.09233618674509043,173,3,51,26461.191154856922,235
-0.7747566127281023,2.2317953508679196,2.4542767942503874,0.10362964632460978,177,3,71,29111.191154856922,211
-0.7394736672282405,2.23427188002079,2.457505006590566,0.10714324892385871,174,3,57,19450.993253485078,198
-0.8832413830006786,2.221986450211543,2.447983141705261,0.08764685519302527,171,3,70,21800.993253485078,243
-0.7731675630181192,2.224631571329072,2.43068616225053,0.09828393638983413,171,3,57,24275.993253485078,215
-0.7880157958147173,2.2222872237140874,2.4344325232683257,0.0942781209156742,172,3,63,27100.993253485078,223
-0.7530699067057841,2.2271452460192736,2.4516667563111496,0.09756728544932955,172,3,62,29875.993253485078,214
-0.7135590194546548,2.2239700400650975,2.455455350511096,0.10301926325745221,172,3,62,20085.585988186507,198
-0.8373836551647676,2.2230866232545106,2.455183317559486,0.08461497800585745,178,3,69,22810.585988186507,243
-0.6904773008145259,2.2221417996388926,2.4393929041548303,0.10285832897900864,179,3,61,25410.585988186507,198
-0.7850497239880146,2.2170529964041306,2.449873922708845,0.08787179045167348,181,3,58,28085.585988186507,230
-0.7388563008978046,2.2218440888069355,2.4486131888241416,0.09343101892456551,184,3,69,30735.585988186504,217
-0.6964089444485885,2.2185200598501655,2.448870924549267,0.09964613179302537,181,3,70,20770.329953274286,199
-0.8202987452491837,2.210964109300554,2.4570410260181696,0.08050832771620746,177,3,69,23195.329953274286,244
-0.6730093919259643,2.208546251927503,2.4806206940762086,0.09777201128667029,177,3,73,25970.329953274286,201
-0.7418124404020736,2.1991455989810618,2.483328513758277,0.08798462624918198,179,2,71,28845.329953274286,223
-0.6635558840334632,2.2070834830894226,2.463036380931045,0.09860617306570402,176,2,74,18799.939827493454,195
-0.8198238636859299,2.20233233293755,2.463170781661621,0.07674830905569532,174,2,74,21149.939827493454,250
-0.6717034846881849,2.1957138790231587,2.4696810517320014,0.09410570661087406,178,2,71,23249.939827493454,202
-0.7963542789889596,2.2038684512320934,2.4685276259626487,0.07752524270736985,182,2,80,25549.939827493454,246
-0.6846751203395094,2.2025676547683846,2.463862767623289,0.08902939262362052,181,2,70,27849.939827493454,213
-0.702487917204952,2.204364373678403,2.4568391099073508,0.08588108930128381,180,1,82,30524.93982749345,222
-0.6158462307232728,2.2042278766052563,2.474583105681394,0.0966809567086375,180,1,72,20770.81965648329,189
-0.7843237607693668,2.2005384469060614,2.459876315121246,0.07362260044395687,180,1,81,23295.81965648329,251
