Golpata Extraction Capacity,Catching Capacity Mangrove,Catching Capacity Household,Crop Production Capacity,Mangrove Fishers in Loan,Household Fishers in Loan,Farmers in Loan,Golpata Stock,Current Bawali Count
-724.7314484581988,2.24976563694369,8.497763226438087,1.1313737283144618,121,2,34,36556.98307966951,300
-728.110383266421,2.242181986805131,9.079749059316269,1.1228894795242874,119,2,41,33583.072135826005,300
-731.8117582888655,2.240045096555473,9.74539064015421,1.14018637660231,120,2,49,29674.08457073585,300
-735.3792459982656,2.2380884765342732,10.484812412927605,1.1119156660908414,125,2,33,26153.370213475395,300
-734.5930391017139,2.24220177461457,10.492219091275366,1.1424236078986538,123,1,38,35258.3702134754,300
-738.1833336751199,2.2425188667422,11.278264846272334,1.111991882837962,125,1,29,31671.515950598634,300
-742.0235274324993,2.2450373541854223,11.933040237200274,1.1663548231090404,128,1,43,27359.954054198042,300
-741.1907688118101,2.253064476027027,12.627285667932492,1.1089044548635056,128,1,23,36599.95405419804,300
-744.5687987481119,2.2521523898357265,13.398233063023271,1.1581891769794261,130,1,45,33628.667238921444,300
-748.3170030333578,2.2546134227752885,14.221549915138393,1.1182052329921555,127,1,27,29583.874811708112,300
-751.9551995190945,2.261397429958729,14.216900685706923,1.13344388029773,125,1,43,25858.105003071487,300
-751.1948546915086,2.258924522515263,15.383993952099393,1.1291412095039728,119,1,41,34888.10500307148,300
-754.6554715473758,2.2647210835689644,16.3462455397472,1.1383192414241639,119,1,41,31677.316121056356,300
-758.499213397137,2.2630662980212364,17.734785135450206,1.1380812132613345,116,1,37,27355.46475674951,300
-757.7181789143783,2.2677563156592266,18.876645917051963,1.115164374333095,114,2,34,36445.46475674951,300
-761.527425757743,2.2486057712169214,20.509227287358325,1.1563310502401731,113,2,47,32223.648910990338,300
-765.4881939702583,2.25462183518242,21.864848973777427,1.1137765559001203,115,1,23,27562.421094698097,300
-764.7485387978438,2.2482436983172303,23.315207015531076,1.1424833052898151,113,1,38,36532.4210946981,300
-768.7786830825908,2.2466435384309964,24.89144714272695,1.1168270253259487,115,1,22,31670.002668933786,300
-772.4668989073515,2.2431505916165273,27.13224601235774,1.1525955784149842,118,1,36,27799.176777128163,300
-771.6858644245935,2.2460966766773387,27.12761658041224,1.1331174574011564,117,1,29,36889.17677712816,300
-775.5676684306513,2.252765917374665,29.586644793764716,1.143885482950492,121,1,33,32456.945159557596,300
-779.1396983830349,2.2501498561171105,29.59322917300431,1.144998991499914,123,1,35,28923.058297646483,300
-782.8951665563932,2.2474468948493613,31.635014437233405,1.1303255997119088,127,1,35,24857.200594907907,300
-782.072752763289,2.2504536584843713,33.81038120803588,1.1324678576163274,130,1,39,34067.2005949079,300
-785.7550941408292,2.255936599246381,36.94123773881066,1.1193235463986275,129,2,33,30213.41060004144,300
-789.7395572663672,2.2501214781586802,40.384619807942414,1.1509697325170276,129,2,42,25483.46753598485,300
-788.9481779560217,2.2490168585912027,44.18039815556422,1.1118536692027505,128,2,23,34603.46753598485,300
-792.7153477547785,2.248340241205969,48.34832981955078,1.1495096243583216,130,1,40,30503.675119588308,300
-796.2891993303036,2.253863886222976,52.9237804994075,1.1193890446637886,133,1,20,26964.505550568512,300
-795.6012682958208,2.258203124584273,57.96178724021388,1.151439236888513,126,1,41,35784.505550568516,300
