Golpata Extraction Capacity,Catching Capacity Mangrove,Catching Capacity Household,Crop Production Capacity,Mangrove Fishers in Loan,Household Fishers in Loan,Farmers in Loan,Golpata Stock,Current Bawali Count
-6.490565902610226,2.2505801260484573,2.549966169398537,0.3212487526757223,120,2,30,51080.84625450843,274
-5.540030683526256,2.252067329558223,2.5416853165277074,0.34965279975275415,115,1,25,54046.16654822186,239
-5.8441306147497825,2.254342686461897,2.5533745123701923,0.3202479596062209,114,1,28,57307.36027739881,261
-5.344796084885685,2.2525834617677045,2.568576020013565,0.3309703073614546,117,1,38,46901.804599138704,240
-5.986323289096849,2.2462652584644007,2.585331953512657,0.2963673070380472,117,1,48,49244.13226789299,278
-5.210442110940348,2.2544507242249505,2.577613947184515,0.31351609524061874,112,1,35,51608.12563721865,245
-5.481371822087273,2.2577729873038064,2.580557771092368,0.2980305590760054,111,1,46,54338.65501599201,266
-5.028649856915184,2.259472326750494,2.5915584223488914,0.29904340579824634,111,1,26,56740.083868336056,248
-5.031353124332104,2.2509166047513176,2.6050297919677807,0.2933473354392768,113,1,41,60166.04316988607,257
-4.5195326783885825,2.2548060787909447,2.5904187309285915,0.3060486389314571,109,1,28,50292.16557595473,230
-5.0952952768610045,2.2575274784663693,2.595101409308413,0.27065638102775014,107,2,35,53626.83077974771,273
-4.181253480758718,2.255567095744746,2.6018010782029792,0.3064721548778236,106,2,32,56653.87257522237,223
-4.813278219339059,2.258345189543149,2.606818687138684,0.26265882553620234,101,2,33,59984.99810839507,269
-3.996277688381231,2.2555821582886235,2.6074924652840434,0.29721847171092064,104,2,39,50019.61092072103,220
-4.832873917454297,2.2602627926379424,2.6265241976397573,0.24303199153465171,113,2,38,53055.294183595746,280
-3.989541262014879,2.247013772051108,2.64999999908432,0.28117880485090596,113,2,44,55701.18098934503,230
-4.632171424445001,2.2533472935827255,2.6633217567344696,0.23489627101273983,113,2,31,58448.269148178006,278
-3.8668026189692135,2.2516757665132245,2.6610844650245236,0.2740030631020413,112,2,44,47750.62658883385,228
-4.640104984367858,2.244889556417723,2.680786760793126,0.22607847774486142,115,1,33,50174.04589908031,287
-3.8238743776594775,2.242474524146744,2.7026005764060943,0.2612412405452312,115,1,40,52632.7674971303,236
-4.123914009624348,2.2436062141852156,2.7202051592542333,0.23812295725534857,115,1,36,55635.597800565076,263
-3.675675763083655,2.248783381875389,2.7341402732756097,0.24889813691368531,117,1,34,59032.534480107606,239
-3.665763524505156,2.2438434503256874,2.7571606559505337,0.2505887929369299,118,1,41,49482.77706787424,237
-3.8338436063398134,2.248683268313031,2.778859685101967,0.22575978405913888,117,1,31,52673.70566763652,259
-3.447840762083548,2.2482205116579013,2.7995805435832724,0.24595233226629784,116,0,40,55745.90374441103,231
-3.7183290251677996,2.2529690112140583,2.812875933700092,0.220227635757815,121,0,25,59068.176851530814,260
-3.230177115837409,2.2500755405208666,2.835777363272029,0.24421785482601896,119,0,34,49283.74651445349,221
-3.8334707340122964,2.247261647354621,2.857654972025524,0.20273487361520462,124,0,28,52264.34897715051,276
-3.2454836295477,2.2441507041169655,2.8926489386227145,0.23261139771415235,123,0,44,55292.4237130452,233
-3.6315851659443474,2.2488138828102113,2.9348525302911064,0.20647074674830052,125,0,34,58146.47629985966,268
-3.3462512827977298,2.248750366705608,2.982364804377466,0.21711562861525097,123,0,39,47070.396686136,244
-3.7255625769127354,2.2395985934747786,3.0266819705624566,0.19579731415747198,122,0,49,48922.900389538896,281
-3.3117584473078865,2.246402861358135,3.05830953062783,0.2055867534616403,124,0,30,50998.35052307568,251
-3.405020006691439,2.2424001363552684,3.1078434055640027,0.19772524609051717,127,0,41,53630.00021854589,264
-3.10118830617063,2.2604638330052507,3.1382389327229254,0.20939728870366406,129,0,35,56334.244170336526,241
-3.246399591353296,2.26027718839794,3.1891614775176547,0.19792639509632495,130,0,33,59267.819582584256,259
-2.8918881683782143,2.249638735198195,3.2408088723792026,0.21226560689603954,130,0,27,49194.53992411525,227
-3.3006992970059055,2.2511570016505997,3.2925559762865735,0.18734030277438055,130,0,36,52370.86228052609,272
-2.8199525021158336,2.2474189988428956,3.3569036978254387,0.20819644670164877,134,0,32,55064.16262695525,229
-3.1823782690776077,2.2410373692225667,3.44768039989708,0.18431458305419965,133,0,43,57765.61204272409,267
-2.747922790391295,2.2404988421806618,3.5362886414883064,0.20496943452602776,134,0,42,47371.66862548817,225
-3.217779767150571,2.242389020490698,3.6350955277034163,0.17240952913185822,133,0,34,50329.79520491727,277
-2.7308295768154958,2.244026337542927,3.7306791547006046,0.19528966514578605,131,0,39,52932.49495784948,232
-2.9830326568566345,2.244075140555815,3.8405403362495356,0.17730420461852253,130,0,34,55807.993569175684,261
-2.767374030323919,2.2410688278792064,3.9470481332492326,0.18606665753419738,134,0,32,58600.09178149905,244
-2.8126773236264326,2.2428662194883318,4.080376381865436,0.18132785423507428,133,0,25,48164.54756155633,248
-2.931344623885908,2.2493550110865304,4.211126230423394,0.17322482897280772,129,1,31,50302.163793472195,265
-2.8021321400753973,2.249595210514936,4.388666868657025,0.17535569960378372,125,1,27,52602.582046387404,254
-2.7905875030362397,2.2434663815037967,4.556227879338942,0.17225521557303852,131,1,35,55094.48045891449,258
-2.6433614507777654,2.2448271136467626,4.6833990038644675,0.17430784416006892,131,1,36,57983.44271900432,248
-2.579027454435121,2.241756061216601,4.905642544341065,0.17955456291853514,131,1,49,47727.18918040904,239
-2.7379473195522994,2.248677341212829,4.985689524232996,0.1618314107278711,130,1,37,50527.99469651881,264
-2.476472177563614,2.246661530213648,5.246099527905033,0.1733202415796293,132,1,44,53807.45937310757,239
-2.580980634147581,2.247558638952393,5.419935300987872,0.1640154668080961,129,2,39,57024.8912959793,254
-2.3938927999781288,2.244084735517699,5.707132634495806,0.17162165849534078,128,3,34,46811.08335642987,232
-2.6767888857459714,2.2506084563457827,6.029317937443886,0.15429792343593293,131,3,40,49587.58469965528,269
-2.358718782320642,2.2449364064592277,6.289737116991672,0.16840417213248868,131,3,33,52421.945720602096,236
-2.492120472464826,2.2490900641322282,6.438465443873439,0.15919388181182367,129,3,32,55319.64744202099,254
-2.4181293630743568,2.249566236391444,6.782034674903739,0.15837135845009734,131,2,32,57856.33513850734,249
-2.354603485217395,2.2625102043271386,7.11420107643292,0.16286155097637212,134,2,39,47463.89065378644,239
-2.5808779882604145,2.2594190381963464,7.261123340596029,0.14551120505462245,133,2,36,49590.6274473885,271
-2.3682472731083113,2.2592528141956163,7.64512362693973,0.1562232324684319,132,2,41,51647.79438719625,248
-2.457641255825276,2.2584476954254376,7.973082151190457,0.14808500443054784,130,2,36,53882.59238547021,262
-2.3163423167175687,2.2478689887192527,8.425093572316907,0.152226432726214,121,2,39,56552.507715404936,249
-2.278403502189381,2.2442350238618816,8.999522568743176,0.1525695104208446,126,2,41,59631.99391084412,249
-2.1687601089949013,2.2463214008868855,9.453004499396537,0.15393117236365428,125,2,27,49439.49232449501,233
-2.41901937110038,2.2531147038354495,10.164417902256295,0.14042293391095031,127,1,36,51555.98498839036,268
-2.2043099016198546,2.2484810150159253,10.800829630177269,0.14845018048810668,125,1,31,54144.90542263583,244
-2.2313911441279224,2.246254895571839,11.094342821615202,0.14660056160010917,124,1,36,56741.28863799185,249
-2.1990426516347523,2.250260808261774,11.94385846112395,0.14440463147988544,122,1,28,59277.51347872898,248
-2.170690019800732,2.2505994180446383,12.71486064221911,0.14711669063324542,121,1,37,48618.58403709084,242
-2.297179861726228,2.25263135287018,13.514793210389067,0.13544990784846653,123,1,34,50969.92934080198,266
-2.080975786122267,2.2467532358437934,14.439252509575617,0.14506456333959414,126,2,38,53348.56400768701,238
-2.2254806376977636,2.2507272814924613,15.6324907692585,0.136319217681043,125,2,42,55888.19467363137,260
-2.1478187255288153,2.2428394931083537,16.750425528216706,0.13402705837474374,125,1,23,58202.76844412976,253
-2.098105972167245,2.24878116997543,17.309763669140725,0.14013344124488203,130,1,38,47230.64129734653,243
-2.2393642945621446,2.25369772034251,17.707611725146258,0.12766314251390987,128,1,31,49390.403544700865,270
-2.030483674555337,2.2585542532718113,18.330616648629654,0.13881320004938,122,1,32,51593.05831670803,241
-2.122604643548924,2.2561338567253344,19.770615293308467,0.13099380301124341,122,1,34,54364.3798523467,260
-1.9201481997265546,2.253161762144423,21.456589361509256,0.14143395639053127,120,1,38,56933.84265923057,232
-2.0520671368522883,2.254988603643353,23.07520801202025,0.12891560018407247,122,1,33,60210.09766095425,256
-1.9000933521737084,2.2578882920275003,25.138709849430338,0.13736941618164444,117,1,41,49598.04710147806,231
-2.108986572802862,2.2532940079254415,26.128346326904254,0.12304454977603993,118,1,37,52202.447120866374,268
-1.8609844404808846,2.2696703827942417,28.275455959041707,0.13283168944823034,115,1,28,55143.13710464082,234
-1.9745122185761264,2.258899451844708,30.820219052217134,0.12712297332976313,112,1,35,57857.60814293044,251
-1.936630316277321,2.261465362939095,33.60065742070368,0.12855368236828543,112,1,29,46849.47113318528,244
-2.105035906301251,2.261625584388629,36.596207961844954,0.11816309799755587,115,1,33,48758.43465587239,273
-1.939547121759005,2.2641894885229807,39.97451816786218,0.1253223332235609,115,1,32,50442.37931040288,250
-1.9950880918308178,2.2604579893631436,43.076015239214364,0.12075798747933947,116,1,41,52424.75183537538,263
-1.893623406612523,2.259254785544794,45.33409792544973,0.12336072299976658,114,1,38,54255.68872506115,248
-1.9097770181945424,2.2606318654964324,49.222197925292114,0.12161784208693086,116,1,49,56585.98144839107,255
-1.8348866119545995,2.263242916116762,52.661623846446254,0.12258518295177548,115,1,39,59139.33078035523,244
-1.8623960369131094,2.2634324056134534,56.9880145246692,0.12112347743477293,110,1,42,48216.12230955396,247
-1.934141109510935,2.264926755181933,62.432657403230344,0.11418293168302902,110,1,35,50326.36186992994,263
-1.8012978549871552,2.261299159140988,64.94152446892411,0.12165993783132055,107,1,34,52041.489483880694,240
-1.9323962471749074,2.262368451594854,70.66812962620624,0.11269905686406372,107,1,30,53951.803824414616,265
-1.7741269022323751,2.2591769223658265,77.48221388948916,0.12040740580569512,108,1,33,56158.34179427035,242
-1.8327198073500677,2.2582326576357565,82.88739781165827,0.11689068154640254,103,1,35,58778.303811088605,254
-1.777256908374719,2.2607560052943083,90.9062329638703,0.11797679003599178,106,1,27,47519.45199754245,243
-1.9042969333006057,2.2609450690873003,94.61852617701767,0.10960502991079799,107,1,34,49412.686081536376,269
-1.8035072851174772,2.2590290948647764,103.70897226083498,0.11330949807902883,107,1,33,50378.44781350602,251
-1.880452081696802,2.25801243176624,111.05270651350234,0.10699360255736659,114,1,34,51760.80003811527,267
-1.7832979516026644,2.257469511757267,119.13247436098733,0.11279402016495099,113,1,40,53164.672714955654,253
-1.795757812408021,2.2599566256081016,130.79766482913587,0.1102158652894455,114,1,30,55183.58846170325,258
-1.7190166713024593,2.2558411865283925,136.59833191062495,0.11258186123761739,111,1,27,57433.173380118285,247
-1.7611507451041666,2.262454604953901,149.82135199226886,0.11007076371144593,110,1,34,46003.12943945395,252
-1.7901801928651004,2.2576966824373357,163.6259669359443,0.10762048435263956,112,1,42,47587.98172658532,262
-1.6808663886352257,2.2573446948924465,179.7324867048651,0.11144927737595814,119,1,37,49570.3568645907,243
-1.7351972988882969,2.25274653502504,193.31864774785058,0.10824900531911091,114,1,48,51667.50775729122,257
-1.6124693035356452,2.248610212774771,212.12404972867947,0.11149304700345895,111,1,32,54474.34269922085,237
-1.6546990377538162,2.2523794451151944,222.03569906040894,0.10848535883465568,114,0,37,56904.303842667294,245
-1.64963929583653,2.2522717600247764,243.98955911264295,0.10634398680006817,119,0,38,59634.42809896102,247
-1.6100789516387632,2.259118068064337,263.72404838365713,0.10979878211115134,117,0,35,48682.91932173205,237
-1.7222473880010618,2.2540052837161824,288.7185824475167,0.10228489552923019,113,0,32,50594.314608344626,261
-1.627824928106085,2.253808913938219,313.35430521866977,0.10615802186574425,111,0,30,52545.313715297125,245
